,date,hospital_dedicated,hospital_dedicated_govt,hospital_dedicated_pvt,covid19_beds,covid19_bed_occupancy,icu_hdu_beds,n_safe_homes,safe_home_beds,n_ventilators,total_patients_home_isolation,current_patients_home_isolation,released_patients_home_isolation,current_patients_hospital,current_patients_safe_homes,day,month,year,Index,people_per_hospital,covid_beds_for_population,icu_hdu_beds_for_population,ventilators_for_population,people_per_hospital_per_million,covid_beds_per_million,icu_hdu_beds_per_million,ventilators_per_million
150,23-04-2021,70.0,55,15.0,9220.0,46.5,1838,200.0,11507.0,1283.0,2558971.0,13989.0,2558971.0,,764.0,Friday,April2021,2021,20210423,1285714.2857142857,9761.388286334057,48966.26768226333,70148.09041309431,14285.714285714286,108.45986984815619,544.069640914037,779.423226812159
149,24-04-2021,87.0,70,17.0,9646.0,46.9,1838,200.0,11507.0,1283.0,2559065.0,17796.0,2559065.0,,789.0,Saturday,April2021,2021,20210424,1034482.7586206896,9330.292349160274,48966.26768226333,70148.09041309431,11494.252873563219,103.66991499066971,544.069640914037,779.423226812159
148,25-04-2021,87.0,70,17.0,9646.0,48.54,1838,200.0,11507.0,1283.0,2559126.0,21693.0,2559126.0,,938.0,Sunday,April2021,2021,20210425,1034482.7586206896,9330.292349160274,48966.26768226333,70148.09041309431,11494.252873563219,103.66991499066971,544.069640914037,779.423226812159
147,26-04-2021,140.0,105,35.0,12352.0,39.18,1838,200.0,11507.0,1283.0,2559150.0,24967.0,2559150.0,,972.0,Monday,April2021,2021,20210426,642857.1428571428,7286.269430051813,48966.26768226333,70148.09041309431,7142.857142857143,80.95854922279793,544.069640914037,779.423226812159
146,27-04-2021,140.0,105,35.0,12352.0,42.94,1838,200.0,11507.0,1283.0,2559208.0,28002.0,2559208.0,,1045.0,Tuesday,April2021,2021,20210427,642857.1428571428,7286.269430051813,48966.26768226333,70148.09041309431,7142.857142857143,80.95854922279793,544.069640914037,779.423226812159
145,28-04-2021,140.0,105,35.0,12352.0,45.14,1838,200.0,11507.0,1283.0,2559265.0,31146.0,2559265.0,,1118.0,Wednesday,April2021,2021,20210428,642857.1428571428,7286.269430051813,48966.26768226333,70148.09041309431,7142.857142857143,80.95854922279793,544.069640914037,779.423226812159
144,29-04-2021,140.0,105,35.0,12352.0,46.19,1838,200.0,11507.0,1283.0,2559325.0,34653.0,2559325.0,,1241.0,Thursday,April2021,2021,20210429,642857.1428571428,7286.269430051813,48966.26768226333,70148.09041309431,7142.857142857143,80.95854922279793,544.069640914037,779.423226812159
143,30-04-2021,140.0,105,35.0,13227.0,45.48,1838,200.0,11507.0,1283.0,2559375.0,38307.0,2559375.0,,1273.0,Friday,April2021,2021,20210430,642857.1428571428,6804.264005443411,48966.26768226333,70148.09041309431,7142.857142857143,75.60293339381569,544.069640914037,779.423226812159
142,01-05-2021,140.0,105,35.0,13227.0,46.54,1838,200.0,11507.0,1283.0,2559460.0,42117.0,2559460.0,,1397.0,Saturday,May2021,2021,20210501,642857.1428571428,6804.264005443411,48966.26768226333,70148.09041309431,7142.857142857143,75.60293339381569,544.069640914037,779.423226812159
141,02-05-2021,175.0,140,35.0,15483.0,40.77,1838,200.0,11507.0,1283.0,2559515.0,45942.0,2559515.0,,1580.0,Sunday,May2021,2021,20210502,514285.71428571426,5812.826971517148,48966.26768226333,70148.09041309431,5714.285714285715,64.58696635019054,544.069640914037,779.423226812159
140,03-05-2021,175.0,140,35.0,15483.0,44.11,1838,200.0,11507.0,1283.0,2559579.0,49716.0,2559579.0,,1651.0,Monday,May2021,2021,20210503,514285.71428571426,5812.826971517148,48966.26768226333,70148.09041309431,5714.285714285715,64.58696635019054,544.069640914037,779.423226812159
139,04-05-2021,175.0,140,35.0,16010.0,41.2,1838,200.0,11507.0,1283.0,2559695.0,52218.0,2559695.0,,1617.0,Tuesday,May2021,2021,20210504,514285.71428571426,5621.486570893192,48966.26768226333,70148.09041309431,5714.285714285715,62.460961898813245,544.069640914037,779.423226812159
138,05-05-2021,176.0,141,35.0,16414.0,41.38,1838,200.0,11507.0,1283.0,2559770.0,55156.0,2559770.0,,1674.0,Wednesday,May2021,2021,20210505,511363.63636363635,5483.124162300475,48966.26768226333,70148.09041309431,5681.818181818182,60.92360180333862,544.069640914037,779.423226812159
137,06-05-2021,176.0,141,35.0,16939.0,41.17,1838,200.0,11507.0,1283.0,2559869.0,58375.0,2559869.0,,1806.0,Thursday,May2021,2021,20210506,511363.63636363635,5313.182596375229,48966.26768226333,70148.09041309431,5681.818181818182,59.035362181946994,544.069640914037,779.423226812159
136,07-05-2021,176.0,141,35.0,17009.0,42.79,1838,200.0,11507.0,1283.0,2559957.0,61680.0,2559957.0,,1947.0,Friday,May2021,2021,20210507,511363.63636363635,5291.3163619260395,48966.26768226333,70148.09041309431,5681.818181818182,58.79240402140044,544.069640914037,779.423226812159
135,08-05-2021,182.0,141,41.0,17200.0,42.74,2542,200.0,11507.0,1283.0,2560066.0,65266.0,2560066.0,,2069.0,Saturday,May2021,2021,20210508,494505.4945054945,5232.558139534884,35405.19276160504,70148.09041309431,5494.505494505494,58.139534883720934,393.39103068450044,779.423226812159
134,09-05-2021,182.0,141,41.0,17200.0,44.68,2542,200.0,11507.0,1283.0,2560203.0,68046.0,2560203.0,,2134.0,Sunday,May2021,2021,20210509,494505.4945054945,5232.558139534884,35405.19276160504,70148.09041309431,5494.505494505494,58.139534883720934,393.39103068450044,779.423226812159
133,10-05-2021,182.0,141,41.0,18602.0,41.74,2711,200.0,11507.0,1298.0,2560328.0,70731.0,2560328.0,,2347.0,Monday,May2021,2021,20210510,494505.4945054945,4838.189441995484,33198.08188860199,69337.44221879815,5494.505494505494,53.75766046661649,368.8675765400221,770.4160246533129
132,11-05-2021,182.0,141,41.0,18629.0,41.96,2711,200.0,11507.0,1298.0,2560485.0,73429.0,2560485.0,,2329.0,Tuesday,May2021,2021,20210511,494505.4945054945,4831.177196843631,33198.08188860199,69337.44221879815,5494.505494505494,53.6797466315959,368.8675765400221,770.4160246533129
131,12-05-2021,224.0,183,41.0,19458.0,40.68,2711,200.0,11507.0,1298.0,2560627.0,76033.0,2560627.0,,2454.0,Wednesday,May2021,2021,20210512,401785.71428571426,4625.346901017576,33198.08188860199,69337.44221879815,4464.285714285714,51.39274334463973,368.8675765400221,770.4160246533129
130,13-05-2021,224.0,183,41.0,20043.0,40.32,2711,200.0,11507.0,1298.0,2560775.0,78880.0,2560775.0,,2560.0,Thursday,May2021,2021,20210513,401785.71428571426,4490.34575662326,33198.08188860199,69337.44221879815,4464.285714285714,49.89273062914734,368.8675765400221,770.4160246533129
129,14-05-2021,224.0,183,41.0,20043.0,40.47,2711,200.0,11507.0,1298.0,2560932.0,80184.0,2560932.0,,2584.0,Friday,May2021,2021,20210514,401785.71428571426,4490.34575662326,33198.08188860199,69337.44221879815,4464.285714285714,49.89273062914734,368.8675765400221,770.4160246533129
128,15-05-2021,224.0,183,41.0,20043.0,41.08,2711,200.0,11507.0,1298.0,2561161.0,82171.0,2561161.0,,2672.0,Saturday,May2021,2021,20210515,401785.71428571426,4490.34575662326,33198.08188860199,69337.44221879815,4464.285714285714,49.89273062914734,368.8675765400221,770.4160246533129
127,16-05-2021,224.0,183,41.0,20093.0,41.42,2711,200.0,11507.0,1298.0,2561370.0,84178.0,2561370.0,,2613.0,Sunday,May2021,2021,20210516,401785.71428571426,4479.171850893346,33198.08188860199,69337.44221879815,4464.285714285714,49.768576121037185,368.8675765400221,770.4160246533129
126,17-05-2021,224.0,183,41.0,20093.0,41.53,2711,200.0,11507.0,1298.0,2561666.0,85865.0,2561666.0,,2554.0,Monday,May2021,2021,20210517,401785.71428571426,4479.171850893346,33198.08188860199,69337.44221879815,4464.285714285714,49.768576121037185,368.8675765400221,770.4160246533129
125,18-05-2021,224.0,183,41.0,20134.0,41.21,2711,200.0,11507.0,1298.0,2562028.0,86892.0,2562028.0,,2498.0,Tuesday,May2021,2021,20210518,401785.71428571426,4470.050660574153,33198.08188860199,69337.44221879815,4464.285714285714,49.66722956193504,368.8675765400221,770.4160246533129
124,19-05-2021,224.0,183,41.0,20394.0,40.34,2711,200.0,11507.0,1298.0,2562373.0,87908.0,2562373.0,,2583.0,Wednesday,May2021,2021,20210519,401785.71428571426,4413.06266548985,33198.08188860199,69337.44221879815,4464.285714285714,49.03402961655389,368.8675765400221,770.4160246533129
123,20-05-2021,224.0,183,41.0,21281.0,38.49,2711,200.0,11507.0,1298.0,2562800.0,88915.0,2562800.0,,2590.0,Thursday,May2021,2021,20210520,401785.71428571426,4229.124571213759,33198.08188860199,69337.44221879815,4464.285714285714,46.99027301348621,368.8675765400221,770.4160246533129
122,21-05-2021,228.0,187,41.0,21696.0,37.66,2711,200.0,11507.0,1298.0,2563264.0,89924.0,2563264.0,,2669.0,Friday,May2021,2021,20210521,394736.84210526315,4148.230088495575,33198.08188860199,69337.44221879815,4385.964912280701,46.09144542772861,368.8675765400221,770.4160246533129
121,22-05-2021,228.0,187,41.0,21936.0,37.58,2711,200.0,11507.0,1298.0,2563808.0,90928.0,2563808.0,,2535.0,Saturday,May2021,2021,20210522,394736.84210526315,4102.844638949672,33198.08188860199,69337.44221879815,4385.964912280701,45.587162654996355,368.8675765400221,770.4160246533129
120,23-05-2021,228.0,187,41.0,21936.0,37.81,2711,200.0,11507.0,1298.0,2564334.0,91932.0,2564334.0,,2591.0,Sunday,May2021,2021,20210523,394736.84210526315,4102.844638949672,33198.08188860199,69337.44221879815,4385.964912280701,45.587162654996355,368.8675765400221,770.4160246533129
119,24-05-2021,228.0,187,41.0,22253.0,37.15,2711,200.0,11507.0,1298.0,2564688.0,93104.0,2564688.0,,2683.0,Monday,May2021,2021,20210524,394736.84210526315,4044.3985080663283,33198.08188860199,69337.44221879815,4385.964912280701,44.937761200736986,368.8675765400221,770.4160246533129
118,25-05-2021,228.0,187,41.0,22303.0,36.23,2711,200.0,11507.0,1298.0,2565242.0,94108.0,2565242.0,,2641.0,Tuesday,May2021,2021,20210525,394736.84210526315,4035.3315697439807,33198.08188860199,69337.44221879815,4385.964912280701,44.83701744159979,368.8675765400221,770.4160246533129
117,26-05-2021,232.0,191,41.0,22962.0,34.1,2711,200.0,11507.0,1298.0,2565996.0,94988.0,2565996.0,,2625.0,Wednesday,May2021,2021,20210526,387931.0344827586,3919.519205644108,33198.08188860199,69337.44221879815,4310.3448275862065,43.55021339604564,368.8675765400221,770.4160246533129
116,27-05-2021,232.0,191,41.0,22962.0,34.62,3384,200.0,11507.0,1298.0,2566882.0,95590.0,2566882.0,,2632.0,Thursday,May2021,2021,20210527,387931.0344827586,3919.519205644108,26595.744680851065,69337.44221879815,4310.3448275862065,43.55021339604564,295.5082742316785,770.4160246533129
115,28-05-2021,232.0,191,41.0,22962.0,32.86,3384,200.0,11507.0,1298.0,2568557.0,96012.0,2568557.0,,2479.0,Friday,May2021,2021,20210528,387931.0344827586,3919.519205644108,26595.744680851065,69337.44221879815,4310.3448275862065,43.55021339604564,295.5082742316785,770.4160246533129
114,29-05-2021,232.0,191,41.0,23737.0,30.99,3384,200.0,11507.0,1298.0,2570068.0,96354.0,2570068.0,,2373.0,Saturday,May2021,2021,20210529,387931.0344827586,3791.5490584319837,26595.744680851065,69337.44221879815,4310.3448275862065,42.12832287146649,295.5082742316785,770.4160246533129
113,30-05-2021,232.0,191,41.0,23737.0,30.3,3384,200.0,11507.0,1298.0,2571559.0,96662.0,2571559.0,,2272.0,Sunday,May2021,2021,20210530,387931.0344827586,3791.5490584319837,26595.744680851065,69337.44221879815,4310.3448275862065,42.12832287146649,295.5082742316785,770.4160246533129
112,31-05-2021,232.0,191,41.0,23737.0,29.29,3384,200.0,11507.0,1298.0,2573154.0,96949.0,2573154.0,,2158.0,Monday,May2021,2021,20210531,387931.0344827586,3791.5490584319837,26595.744680851065,69337.44221879815,4310.3448275862065,42.12832287146649,295.5082742316785,770.4160246533129
111,01-06-2021,234.0,193,41.0,24695.0,27.01,3522,200.0,11507.0,1298.0,2574898.0,97200.0,2574898.0,,2042.0,Tuesday,June2021,2021,20210601,384615.3846153846,3644.462441789836,25553.66269165247,69337.44221879815,4273.504273504273,40.49402713099818,283.9295854628052,770.4160246533129
110,02-06-2021,234.0,193,41.0,24695.0,26.44,3522,200.0,11507.0,1298.0,2576885.0,97401.0,2576885.0,,2205.0,Wednesday,June2021,2021,20210602,384615.3846153846,3644.462441789836,25553.66269165247,69337.44221879815,4273.504273504273,40.49402713099818,283.9295854628052,770.4160246533129
109,03-06-2021,234.0,193,41.0,24695.0,25.71,3522,200.0,11507.0,1298.0,2578932.0,97605.0,2578932.0,,2190.0,Thursday,June2021,2021,20210603,384615.3846153846,3644.462441789836,25553.66269165247,69337.44221879815,4273.504273504273,40.49402713099818,283.9295854628052,770.4160246533129
108,04-06-2021,234.0,193,41.0,24695.0,24.95,3522,200.0,11507.0,1298.0,2581060.0,97805.0,2581060.0,,2201.0,Friday,June2021,2021,20210604,384615.3846153846,3644.462441789836,25553.66269165247,69337.44221879815,4273.504273504273,40.49402713099818,283.9295854628052,770.4160246533129
107,05-06-2021,235.0,194,41.0,24721.0,23.88,3533,200.0,11507.0,1298.0,2583568.0,97985.0,2583568.0,,2221.0,Saturday,June2021,2021,20210605,382978.72340425535,3640.6294243760367,25474.10133031418,69337.44221879815,4255.319148936171,40.451438048622634,283.04557033682426,770.4160246533129
106,06-06-2021,235.0,194,41.0,24721.0,23.28,3533,200.0,11507.0,1298.0,2586366.0,98155.0,2586366.0,,2209.0,Sunday,June2021,2021,20210606,382978.72340425535,3640.6294243760367,25474.10133031418,69337.44221879815,4255.319148936171,40.451438048622634,283.04557033682426,770.4160246533129
105,07-06-2021,235.0,194,41.0,24721.0,22.55,3533,200.0,11507.0,1298.0,2589663.0,98320.0,2589663.0,,2176.0,Monday,June2021,2021,20210607,382978.72340425535,3640.6294243760367,25474.10133031418,69337.44221879815,4255.319148936171,40.451438048622634,283.04557033682426,770.4160246533129
104,08-06-2021,235.0,194,41.0,24721.0,21.49,3533,200.0,11507.0,1298.0,2593647.0,98462.0,2593647.0,,2046.0,Tuesday,June2021,2021,20210608,382978.72340425535,3640.6294243760367,25474.10133031418,69337.44221879815,4255.319148936171,40.451438048622634,283.04557033682426,770.4160246533129
103,09-06-2021,235.0,194,41.0,24721.0,20.24,3566,200.0,11507.0,1298.0,2597870.0,98592.0,2597870.0,,1903.0,Wednesday,June2021,2021,20210609,382978.72340425535,3640.6294243760367,25238.362310712284,69337.44221879815,4255.319148936171,40.451438048622634,280.42624789680315,770.4160246533129
102,10-06-2021,235.0,194,41.0,24721.0,19.33,3566,200.0,11507.0,1298.0,,6267.0,,,1651.0,Thursday,June2021,2021,20210610,382978.72340425535,3640.6294243760367,25238.362310712284,69337.44221879815,4255.319148936171,40.451438048622634,280.42624789680315,770.4160246533129
101,11-06-2021,235.0,194,41.0,24721.0,18.35,3566,200.0,11507.0,1298.0,,6861.0,,,1808.0,Friday,June2021,2021,20210611,382978.72340425535,3640.6294243760367,25238.362310712284,69337.44221879815,4255.319148936171,40.451438048622634,280.42624789680315,770.4160246533129
100,12-06-2021,235.0,194,41.0,24721.0,17.71,3566,200.0,11507.0,1298.0,,8429.0,,,1631.0,Saturday,June2021,2021,20210612,382978.72340425535,3640.6294243760367,25238.362310712284,69337.44221879815,4255.319148936171,40.451438048622634,280.42624789680315,770.4160246533129
99,13-06-2021,235.0,194,41.0,24721.0,16.82,3566,200.0,11507.0,1298.0,,10378.0,,,1617.0,Sunday,June2021,2021,20210613,382978.72340425535,3640.6294243760367,25238.362310712284,69337.44221879815,4255.319148936171,40.451438048622634,280.42624789680315,770.4160246533129
98,14-06-2021,235.0,194,41.0,24796.0,16.03,3612,200.0,11507.0,1298.0,,11921.0,,,1382.0,Monday,June2021,2021,20210614,382978.72340425535,3629.6176802710115,24916.943521594683,69337.44221879815,4255.319148936171,40.329085336344576,276.8549280177187,770.4160246533129
97,15-06-2021,235.0,194,41.0,24796.0,15.12,3612,200.0,11507.0,1298.0,,13610.0,,,1289.0,Tuesday,June2021,2021,20210615,382978.72340425535,3629.6176802710115,24916.943521594683,69337.44221879815,4255.319148936171,40.329085336344576,276.8549280177187,770.4160246533129
96,16-06-2021,235.0,194,41.0,24796.0,14.36,3612,200.0,11507.0,1298.0,,14984.0,,,1302.0,Wednesday,June2021,2021,20210616,382978.72340425535,3629.6176802710115,24916.943521594683,69337.44221879815,4255.319148936171,40.329085336344576,276.8549280177187,770.4160246533129
95,17-06-2021,235.0,194,41.0,24796.0,13.29,3612,200.0,11507.0,1298.0,,16324.0,,,1239.0,Thursday,June2021,2021,20210617,382978.72340425535,3629.6176802710115,24916.943521594683,69337.44221879815,4255.319148936171,40.329085336344576,276.8549280177187,770.4160246533129
94,18-06-2021,235.0,194,41.0,24796.0,12.56,3612,200.0,11507.0,1298.0,,17322.0,,,1102.0,Friday,June2021,2021,20210618,382978.72340425535,3629.6176802710115,24916.943521594683,69337.44221879815,4255.319148936171,40.329085336344576,276.8549280177187,770.4160246533129
93,19-06-2021,235.0,194,41.0,24796.0,11.92,3612,200.0,11507.0,1298.0,,17942.0,,,1059.0,Saturday,June2021,2021,20210619,382978.72340425535,3629.6176802710115,24916.943521594683,69337.44221879815,4255.319148936171,40.329085336344576,276.8549280177187,770.4160246533129
92,20-06-2021,235.0,194,41.0,24796.0,11.13,3612,200.0,11507.0,1298.0,,18236.0,,,1026.0,Sunday,June2021,2021,20210620,382978.72340425535,3629.6176802710115,24916.943521594683,69337.44221879815,4255.319148936171,40.329085336344576,276.8549280177187,770.4160246533129
91,21-06-2021,235.0,194,41.0,24796.0,10.5,3612,200.0,11507.0,1298.0,,18171.0,,,995.0,Monday,June2021,2021,20210621,382978.72340425535,3629.6176802710115,24916.943521594683,69337.44221879815,4255.319148936171,40.329085336344576,276.8549280177187,770.4160246533129
90,22-06-2021,235.0,194,41.0,24796.0,9.67,3612,200.0,11507.0,1298.0,,18266.0,,,941.0,Tuesday,June2021,2021,20210622,382978.72340425535,3629.6176802710115,24916.943521594683,69337.44221879815,4255.319148936171,40.329085336344576,276.8549280177187,770.4160246533129
89,23-06-2021,235.0,194,41.0,24796.0,9.04,3612,200.0,11507.0,1298.0,,18360.0,,,910.0,Wednesday,June2021,2021,20210623,382978.72340425535,3629.6176802710115,24916.943521594683,69337.44221879815,4255.319148936171,40.329085336344576,276.8549280177187,770.4160246533129
88,24-06-2021,235.0,194,41.0,24796.0,8.39,3612,200.0,11507.0,1298.0,,18505.0,,,880.0,Thursday,June2021,2021,20210624,382978.72340425535,3629.6176802710115,24916.943521594683,69337.44221879815,4255.319148936171,40.329085336344576,276.8549280177187,770.4160246533129
87,25-06-2021,209.0,196,13.0,24348.0,8.36,3066,200.0,11507.0,,,18523.0,,2856.0,852.0,Friday,June2021,2021,20210625,430622.009569378,3696.4021685559387,29354.207436399218,,4784.6889952153115,41.0711352061771,326.1578604044358,
86,26-06-2021,209.0,196,13.0,24348.0,8.21,3066,200.0,11507.0,,,18466.0,,2792.0,841.0,Saturday,June2021,2021,20210626,430622.009569378,3696.4021685559387,29354.207436399218,,4784.6889952153115,41.0711352061771,326.1578604044358,
85,27-06-2021,209.0,196,13.0,24348.0,7.75,3066,200.0,11507.0,,,18507.0,,2656.0,721.0,Sunday,June2021,2021,20210627,430622.009569378,3696.4021685559387,29354.207436399218,,4784.6889952153115,41.0711352061771,326.1578604044358,
84,28-06-2021,203.0,196,7.0,23947.0,7.9,2861,200.0,11507.0,,,18291.0,,2603.0,686.0,Monday,June2021,2021,20210628,443349.7536945813,3758.2995782352696,31457.532331352675,,4926.108374384236,41.758884202614105,349.52813701502976,
83,29-06-2021,203.0,196,7.0,23947.0,7.62,2861,200.0,11507.0,,,17880.0,,2512.0,724.0,Tuesday,June2021,2021,20210629,443349.7536945813,3758.2995782352696,31457.532331352675,,4926.108374384236,41.758884202614105,349.52813701502976,
82,30-06-2021,203.0,196,7.0,23947.0,7.4,2861,200.0,11507.0,,,17390.0,,2440.0,755.0,Wednesday,June2021,2021,20210630,443349.7536945813,3758.2995782352696,31457.532331352675,,4926.108374384236,41.758884202614105,349.52813701502976,
81,01-07-2021,203.0,196,7.0,23947.0,7.24,2861,200.0,11507.0,,,17024.0,,2373.0,773.0,Thursday,July2021,2021,20210701,443349.7536945813,3758.2995782352696,31457.532331352675,,4926.108374384236,41.758884202614105,349.52813701502976,
80,02-07-2021,203.0,196,7.0,23947.0,7.23,2861,200.0,11507.0,,,16617.0,,2360.0,752.0,Friday,July2021,2021,20210702,443349.7536945813,3758.2995782352696,31457.532331352675,,4926.108374384236,41.758884202614105,349.52813701502976,
79,03-07-2021,203.0,196,7.0,23947.0,7.05,2861,200.0,11507.0,,,16276.0,,2297.0,707.0,Saturday,July2021,2021,20210703,443349.7536945813,3758.2995782352696,31457.532331352675,,4926.108374384236,41.758884202614105,349.52813701502976,
78,04-07-2021,203.0,196,7.0,23947.0,6.96,2861,200.0,11507.0,,,15824.0,,2262.0,694.0,Sunday,July2021,2021,20210704,443349.7536945813,3758.2995782352696,31457.532331352675,,4926.108374384236,41.758884202614105,349.52813701502976,
77,05-07-2021,203.0,196,7.0,23947.0,6.79,2861,200.0,11507.0,,,15055.0,,2222.0,673.0,Monday,July2021,2021,20210705,443349.7536945813,3758.2995782352696,31457.532331352675,,4926.108374384236,41.758884202614105,349.52813701502976,
76,06-07-2021,203.0,196,7.0,23947.0,6.54,2861,200.0,11507.0,,,14478.0,,2139.0,658.0,Tuesday,July2021,2021,20210706,443349.7536945813,3758.2995782352696,31457.532331352675,,4926.108374384236,41.758884202614105,349.52813701502976,
75,07-07-2021,203.0,196,7.0,23947.0,6.47,2861,200.0,11507.0,,,13846.0,,2114.0,695.0,Wednesday,July2021,2021,20210707,443349.7536945813,3758.2995782352696,31457.532331352675,,4926.108374384236,41.758884202614105,349.52813701502976,
74,08-07-2021,203.0,196,7.0,23947.0,6.38,2861,200.0,11507.0,,,13383.0,,2087.0,673.0,Thursday,July2021,2021,20210708,443349.7536945813,3758.2995782352696,31457.532331352675,,4926.108374384236,41.758884202614105,349.52813701502976,
73,09-07-2021,203.0,196,7.0,23947.0,6.11,2861,200.0,11507.0,,,13045.0,,2013.0,632.0,Friday,July2021,2021,20210709,443349.7536945813,3758.2995782352696,31457.532331352675,,4926.108374384236,41.758884202614105,349.52813701502976,
72,10-07-2021,203.0,196,7.0,23947.0,5.47,2861,200.0,11507.0,,,12791.0,,1871.0,642.0,Saturday,July2021,2021,20210710,443349.7536945813,3758.2995782352696,31457.532331352675,,4926.108374384236,41.758884202614105,349.52813701502976,
71,11-07-2021,203.0,196,7.0,23947.0,5.8,2861,200.0,11507.0,,,12320.0,,1947.0,634.0,Sunday,July2021,2021,20210711,443349.7536945813,3758.2995782352696,31457.532331352675,,4926.108374384236,41.758884202614105,349.52813701502976,
70,12-07-2021,203.0,196,7.0,23947.0,5.63,2861,200.0,11507.0,,,12014.0,,1911.0,606.0,Monday,July2021,2021,20210712,443349.7536945813,3758.2995782352696,31457.532331352675,,4926.108374384236,41.758884202614105,349.52813701502976,
69,13-07-2021,203.0,196,7.0,23947.0,5.42,2861,200.0,11507.0,,,11745.0,,1840.0,606.0,Tuesday,July2021,2021,20210713,443349.7536945813,3758.2995782352696,31457.532331352675,,4926.108374384236,41.758884202614105,349.52813701502976,
68,14-07-2021,203.0,196,7.0,23947.0,5.25,2861,200.0,11507.0,,,11494.0,,1745.0,608.0,Wednesday,July2021,2021,20210714,443349.7536945813,3758.2995782352696,31457.532331352675,,4926.108374384236,41.758884202614105,349.52813701502976,
67,15-07-2021,203.0,196,7.0,23947.0,5.04,2861,200.0,11507.0,,,11383.0,,1667.0,587.0,Thursday,July2021,2021,20210715,443349.7536945813,3758.2995782352696,31457.532331352675,,4926.108374384236,41.758884202614105,349.52813701502976,
66,16-07-2021,203.0,196,7.0,23947.0,4.93,2861,200.0,11507.0,,,11256.0,,1651.0,577.0,Friday,July2021,2021,20210716,443349.7536945813,3758.2995782352696,31457.532331352675,,4926.108374384236,41.758884202614105,349.52813701502976,
65,17-07-2021,203.0,196,7.0,23947.0,4.29,2861,200.0,11507.0,,,11280.0,,1497.0,556.0,Saturday,July2021,2021,20210717,443349.7536945813,3758.2995782352696,31457.532331352675,,4926.108374384236,41.758884202614105,349.52813701502976,
64,18-07-2021,203.0,196,7.0,23947.0,4.46,2861,200.0,11507.0,,,11036.0,,1537.0,538.0,Sunday,July2021,2021,20210718,443349.7536945813,3758.2995782352696,31457.532331352675,,4926.108374384236,41.758884202614105,349.52813701502976,
63,19-07-2021,203.0,196,7.0,23947.0,4.06,2861,200.0,11507.0,,,10868.0,,1427.0,464.0,Monday,July2021,2021,20210719,443349.7536945813,3758.2995782352696,31457.532331352675,,4926.108374384236,41.758884202614105,349.52813701502976,
62,20-07-2021,203.0,196,7.0,23947.0,4.41,2861,200.0,11507.0,,,10554.0,,1489.0,466.0,Tuesday,July2021,2021,20210720,443349.7536945813,3758.2995782352696,31457.532331352675,,4926.108374384236,41.758884202614105,349.52813701502976,
61,21-07-2021,203.0,196,7.0,23947.0,5.48,2861,200.0,11507.0,,,10186.0,,1753.0,452.0,Wednesday,July2021,2021,20210721,443349.7536945813,3758.2995782352696,31457.532331352675,,4926.108374384236,41.758884202614105,349.52813701502976,
60,22-07-2021,203.0,196,7.0,23947.0,4.28,2861,200.0,11507.0,,,10321.0,,1449.0,435.0,Thursday,July2021,2021,20210722,443349.7536945813,3758.2995782352696,31457.532331352675,,4926.108374384236,41.758884202614105,349.52813701502976,
59,23-07-2021,203.0,196,7.0,23947.0,4.18,2861,200.0,11507.0,,,10209.0,,1439.0,441.0,Friday,July2021,2021,20210723,443349.7536945813,3758.2995782352696,31457.532331352675,,4926.108374384236,41.758884202614105,349.52813701502976,
58,24-07-2021,203.0,196,7.0,23947.0,3.59,2861,200.0,11507.0,,,10179.0,,1290.0,422.0,Saturday,July2021,2021,20210724,443349.7536945813,3758.2995782352696,31457.532331352675,,4926.108374384236,41.758884202614105,349.52813701502976,
57,25-07-2021,203.0,196,7.0,23947.0,3.88,2861,200.0,11507.0,,,10012.0,,1357.0,427.0,Sunday,July2021,2021,20210725,443349.7536945813,3758.2995782352696,31457.532331352675,,4926.108374384236,41.758884202614105,349.52813701502976,
56,26-07-2021,203.0,196,7.0,23947.0,4.11,2861,200.0,11507.0,,,9697.0,,1438.0,431.0,Monday,July2021,2021,20210726,443349.7536945813,3758.2995782352696,31457.532331352675,,4926.108374384236,41.758884202614105,349.52813701502976,
55,27-07-2021,203.0,196,7.0,23947.0,4.07,2861,200.0,11507.0,,,9534.0,,1427.0,419.0,Tuesday,July2021,2021,20210727,443349.7536945813,3758.2995782352696,31457.532331352675,,4926.108374384236,41.758884202614105,349.52813701502976,
54,28-07-2021,203.0,196,7.0,23947.0,3.99,2861,200.0,11507.0,,,9544.0,,1393.0,433.0,Wednesday,July2021,2021,20210728,443349.7536945813,3758.2995782352696,31457.532331352675,,4926.108374384236,41.758884202614105,349.52813701502976,
53,29-07-2021,203.0,196,7.0,23947.0,3.98,2861,200.0,11507.0,,,9486.0,,1383.0,431.0,Thursday,July2021,2021,20210729,443349.7536945813,3758.2995782352696,31457.532331352675,,4926.108374384236,41.758884202614105,349.52813701502976,
52,30-07-2021,203.0,196,7.0,23947.0,3.97,2861,200.0,11507.0,,,9366.0,,1374.0,431.0,Friday,July2021,2021,20210730,443349.7536945813,3758.2995782352696,31457.532331352675,,4926.108374384236,41.758884202614105,349.52813701502976,
51,01-08-2021,203.0,196,7.0,23947.0,4.0,2861,200.0,11507.0,,,9240.0,,1339.0,395.0,Sunday,August2021,2021,20210801,443349.7536945813,3758.2995782352696,31457.532331352675,,4926.108374384236,41.758884202614105,349.52813701502976,
