date,unit_name,ppe,n95_masks,reusable_masks,disposable_masks,gloves,sanitizer
16-06-2021,rampurhat mc&h,21400,40232,17600,40000,88500,10048
16-06-2021,raiganj mc&h,14100,13059,13100,56500,87000,2246
16-06-2021,jnm mc&h,93600,147600,24000,187000,290500,4000
16-06-2021,sagar dutta mc&h,93600,147600,17600,187000,290500,4000
16-06-2021,id & bg hospital,57000,81500,29000,101100,149000,4950
16-06-2021,rg kar mch,40850,76822,15800,301050,80728,8664
16-06-2021,nrs mch,69922,123519,32729,215550,293700,7276
16-06-2021,ipgmer & sskmh,98900,133800,68500,47049,499500,18167
16-06-2021,"medical college, kolkata",187142,192649,22577,53528,43500,10732
16-06-2021,cnmch,52350,55500,23150,133500,269700,3672
16-06-2021,other govt dept/institutions,613937,896504,422532,1316040,1729678,114209
16-06-2021,stock in hand-in transit,252865,1995034,514313,1425270,1429820,78569
16-06-2021,,3104262,5735040,2447359,11490208,11293210,552789
15-06-2021,alipurduar,17800,26250,13400,100900,89475,5092
15-06-2021,bankura,46717,57116,31400,66550,157900,9061
15-06-2021,birbhum,36150,28300,32400,96050,49700,6910
15-06-2021,bishnupur hd,15350,38449,55602,32468,166536,4000
15-06-2021,coochbehar,33600,29450,29200,136375,89109,6449
15-06-2021,dakshin dinajpur,20400,19650,21500,121600,108700,5280
15-06-2021,darjeeling,90411,95347,22900,344239,254975,3656
15-06-2021,diamond harbour hd,52726,56013,33267,185720,192465,9750
15-06-2021,hooghly,82150,69983,59497,395100,46782,18211
15-06-2021,howrah,125265,91432,66580,410165,27842,11339
15-06-2021,jalpaiguri,34800,41754,45550,151038,280550,8318
15-06-2021,jhargram,19715,16520,24890,69100,132000,5468
15-06-2021,kalimpong,21150,23245,19800,131992,162649,4884
15-06-2021,malda,26100,23200,26000,87100,97700,7151
15-06-2021,murshidabad,36594,62202,56900,789737,115350,5867
15-06-2021,nadia,72470,55389,37100,149050,184300,11481
15-06-2021,north 24 parganas,112000,102594,44140,936465,300000,11675
15-06-2021,basirhat hd,44320,59020,35636,174000,261150,7094
15-06-2021,paschim bardhaman,37850,35100,17780,121000,121900,2257
15-06-2021,paschim medinipur,42226,61566,49858,268357,172335,7885
15-06-2021,purba bardhaman,65800,60100,27100,136550,158800,11064
15-06-2021,purba medinipur,54550,52030,33220,424050,74532,20481
15-06-2021,nandigram hd,18750,38026,30640,121050,101000,8244
15-06-2021,purulia,50450,36245,52700,148550,121700,7421
15-06-2021,rampurhat hd,24150,29000,30300,62050,76650,5637
15-06-2021,south 24 parganas,57450,41498,88488,332050,141395,7084
15-06-2021,uttar dinajpur,35750,43550,68314,201900,318500,9246
15-06-2021,bankura s mc&h,21415,55773,10200,199384,294296,7428
15-06-2021,coochbehar mc&h,13800,14900,14600,58700,271000,3442
15-06-2021,nb mc&h,40350,103500,20000,224200,246500,8390
15-06-2021,diamond harbour mc&h,14089,32255,10100,147750,183050,5503
15-06-2021,malda mc&h,18800,86900,13100,188500,258500,7708
15-06-2021,murshidabad mc&h,31848,96364,16601,180950,72600,8390
15-06-2021,bardhaman mc&h,23900,35377,17500,121281,332000,6329
15-06-2021,medinipur mc&h,56400,89015,38595,63350,212595,5345
15-06-2021,purulia mc&h,13300,24108,51600,49300,166548,12715
15-06-2021,rampurhat mc&h,21400,40232,17600,40000,88500,10048
15-06-2021,raiganj mc&h,14100,13059,13100,56500,87000,2246
15-06-2021,jnm mc&h,93600,147600,24000,187000,290500,4000
15-06-2021,sagar dutta mc&h,93600,147600,17600,187000,290500,4000
15-06-2021,id & bg hospital,57000,81500,29000,101100,149000,4950
15-06-2021,rg kar mch,40850,76822,15800,301050,80728,8664
15-06-2021,nrs mch,69922,123519,32729,215550,293700,7276
15-06-2021,ipgmer & sskmh,98900,133800,68500,47049,499500,18167
15-06-2021,"medical college, kolkata",187142,192649,22577,53528,43500,10732
15-06-2021,cnmch,52350,55500,23150,133500,269700,3672
15-06-2021,other govt dept/institutions,613937,896504,422532,1316040,1729678,114209
15-06-2021,stock in hand-in transit,250865,1985034,514313,1405270,1409820,77569
15-06-2021,,3102262,5725040,2447359,11470208,11273210,551789
14-06-2021,alipurduar,17800,26250,13400,100900,89475,5092
14-06-2021,bankura,46717,57116,31400,66550,157900,9061
14-06-2021,birbhum,36150,28300,32400,96050,49700,6910
14-06-2021,bishnupur hd,15350,38449,55602,32468,166536,4000
14-06-2021,coochbehar,33600,29450,29200,136375,89109,6449
14-06-2021,dakshin dinajpur,20400,19650,21500,121600,108700,5280
14-06-2021,darjeeling,90411,95347,22900,344239,254975,3656
14-06-2021,diamond harbour hd,52726,56013,33267,185720,192465,9750
14-06-2021,hooghly,82150,69983,59497,395100,46782,18211
14-06-2021,howrah,125265,91432,66580,410165,27842,11339
14-06-2021,jalpaiguri,34800,41754,45550,151038,280550,8318
14-06-2021,jhargram,19715,16520,24890,69100,132000,5468
14-06-2021,kalimpong,21150,23245,19800,131992,162649,4884
14-06-2021,malda,26100,23200,26000,87100,97700,7151
14-06-2021,murshidabad,36594,62202,56900,789737,115350,5867
14-06-2021,nadia,72470,55389,37100,149050,184300,11481
14-06-2021,north 24 parganas,112000,102594,44140,936465,300000,11675
14-06-2021,basirhat hd,44320,59020,35636,174000,261150,7094
14-06-2021,paschim bardhaman,37850,35100,17780,121000,121900,2257
14-06-2021,paschim medinipur,42226,61566,49858,268357,172335,7885
14-06-2021,purba bardhaman,65800,60100,27100,136550,158800,11064
14-06-2021,purba medinipur,54550,52030,33220,424050,74532,20481
14-06-2021,nandigram hd,18750,38026,30640,121050,101000,8244
14-06-2021,purulia,50450,36245,52700,148550,121700,7421
14-06-2021,rampurhat hd,24150,29000,30300,62050,76650,5637
14-06-2021,south 24 parganas,57450,41498,88488,332050,141395,7084
14-06-2021,uttar dinajpur,35750,43550,68314,201900,318500,9246
14-06-2021,bankura s mc&h,21415,55773,10200,199384,294296,7428
14-06-2021,coochbehar mc&h,13800,14900,14600,58700,271000,3442
14-06-2021,nb mc&h,40350,103500,20000,224200,246500,8390
14-06-2021,diamond harbour mc&h,14089,32255,10100,147750,183050,5503
14-06-2021,malda mc&h,18800,86900,13100,188500,258500,7708
14-06-2021,murshidabad mc&h,31848,96364,16601,180950,72600,8390
14-06-2021,bardhaman mc&h,23900,35377,17500,121281,332000,6329
14-06-2021,medinipur mc&h,56400,89015,38595,63350,212595,5345
14-06-2021,purulia mc&h,13300,24108,51600,49300,166548,12715
14-06-2021,rampurhat mc&h,21400,40232,17600,40000,88500,10048
14-06-2021,raiganj mc&h,14100,13059,13100,56500,87000,2246
14-06-2021,jnm mc&h,93600,147600,24000,187000,290500,4000
14-06-2021,sagar dutta mc&h,93600,147600,17600,187000,290500,4000
14-06-2021,id & bg hospital,57000,81500,29000,101100,149000,4950
14-06-2021,rg kar mch,40850,76822,15800,301050,80728,8664
14-06-2021,nrs mch,69922,123519,32729,215550,293700,7276
14-06-2021,ipgmer & sskmh,98900,133800,68500,47049,499500,18167
14-06-2021,"medical college, kolkata",187142,192649,22577,53528,43500,10732
14-06-2021,cnmch,52350,55500,23150,133500,269700,3672
14-06-2021,other govt dept/institutions,613937,896504,422532,1316040,1729678,114209
14-06-2021,stock in hand-in transit,248865,1975034,514313,1385270,1389820,76569
14-06-2021,,3100262,5715040,2447359,11450208,11253210,550789
13-06-2021,alipurduar,17800,26250,13400,100900,89475,5092
13-06-2021,bankura,46717,57116,31400,66550,157900,9061
13-06-2021,birbhum,36150,28300,32400,96050,49700,6910
13-06-2021,bishnupur hd,15350,38449,55602,32468,166536,4000
13-06-2021,coochbehar,33600,29450,29200,136375,89109,6449
13-06-2021,dakshin dinajpur,20400,19650,21500,121600,108700,5280
13-06-2021,darjeeling,90411,95347,22900,344239,254975,3656
13-06-2021,diamond harbour hd,52726,56013,33267,185720,192465,9750
13-06-2021,hooghly,82150,69983,59497,395100,46782,18211
13-06-2021,howrah,125265,91432,66580,410165,27842,11339
13-06-2021,jalpaiguri,34800,41754,45550,151038,280550,8318
13-06-2021,jhargram,19715,16520,24890,69100,132000,5468
13-06-2021,kalimpong,21150,23245,19800,131992,162649,4884
13-06-2021,malda,26100,23200,26000,87100,97700,7151
13-06-2021,murshidabad,36594,62202,56900,789737,115350,5867
13-06-2021,nadia,72470,55389,37100,149050,184300,11481
13-06-2021,north 24 parganas,112000,102594,44140,936465,300000,11675
13-06-2021,basirhat hd,44320,59020,35636,174000,261150,7094
13-06-2021,paschim bardhaman,37850,35100,17780,121000,121900,2257
13-06-2021,paschim medinipur,42226,61566,49858,268357,172335,7885
13-06-2021,purba bardhaman,65800,60100,27100,136550,158800,11064
13-06-2021,purba medinipur,54550,52030,33220,424050,74532,20481
13-06-2021,nandigram hd,18750,38026,30640,121050,101000,8244
13-06-2021,purulia,50450,36245,52700,148550,121700,7421
13-06-2021,rampurhat hd,24150,29000,30300,62050,76650,5637
13-06-2021,south 24 parganas,57450,41498,88488,332050,141395,7084
13-06-2021,uttar dinajpur,35750,43550,68314,201900,318500,9246
13-06-2021,bankura s mc&h,21415,55773,10200,199384,294296,7428
13-06-2021,coochbehar mc&h,13800,14900,14600,58700,271000,3442
13-06-2021,nb mc&h,40350,103500,20000,224200,246500,8390
13-06-2021,diamond harbour mc&h,14089,32255,10100,147750,183050,5503
13-06-2021,malda mc&h,18800,86900,13100,188500,258500,7708
13-06-2021,murshidabad mc&h,31848,96364,16601,180950,72600,8390
13-06-2021,bardhaman mc&h,23900,35377,17500,121281,332000,6329
13-06-2021,medinipur mc&h,56400,89015,38595,63350,212595,5345
13-06-2021,purulia mc&h,13300,24108,51600,49300,166548,12715
13-06-2021,rampurhat mc&h,21400,40232,17600,40000,88500,10048
13-06-2021,raiganj mc&h,14100,13059,13100,56500,87000,2246
13-06-2021,jnm mc&h,93600,147600,24000,187000,290500,4000
13-06-2021,sagar dutta mc&h,93600,147600,17600,187000,290500,4000
13-06-2021,id & bg hospital,57000,81500,29000,101100,149000,4950
13-06-2021,rg kar mch,40850,76822,15800,301050,80728,8664
13-06-2021,nrs mch,69922,123519,32729,215550,293700,7276
13-06-2021,ipgmer & sskmh,98900,133800,68500,47049,499500,18167
13-06-2021,"medical college, kolkata",187142,192649,22577,53528,43500,10732
13-06-2021,cnmch,52350,55500,23150,133500,269700,3672
13-06-2021,other govt dept/institutions,613937,896504,422532,1316040,1729678,114209
13-06-2021,stock in hand-in transit,246865,1965034,514313,1365270,1369820,75569
13-06-2021,,3098262,5705040,2447359,11430208,11233210,549789
12-06-2021,alipurduar,17800,26250,13400,100900,89475,5092
12-06-2021,bankura,46717,57116,31400,66550,157900,9061
12-06-2021,birbhum,36150,28300,32400,96050,49700,6910
12-06-2021,bishnupur hd,15350,38449,55602,32468,166536,4000
12-06-2021,coochbehar,33600,29450,29200,136375,89109,6449
12-06-2021,dakshin dinajpur,20400,19650,21500,121600,108700,5280
12-06-2021,darjeeling,90411,95347,22900,344239,254975,3656
12-06-2021,diamond harbour hd,52726,56013,33267,185720,192465,9750
12-06-2021,hooghly,82150,69983,59497,395100,46782,18211
12-06-2021,howrah,125265,91432,66580,410165,27842,11339
12-06-2021,jalpaiguri,34800,41754,45550,151038,280550,8318
12-06-2021,jhargram,19715,16520,24890,69100,132000,5468
12-06-2021,kalimpong,21150,23245,19800,131992,162649,4884
12-06-2021,malda,26100,23200,26000,87100,97700,7151
12-06-2021,murshidabad,36594,62202,56900,789737,115350,5867
12-06-2021,nadia,72470,55389,37100,149050,184300,11481
12-06-2021,north 24 parganas,112000,102594,44140,936465,300000,11675
12-06-2021,basirhat hd,44320,59020,35636,174000,261150,7094
12-06-2021,paschim bardhaman,37850,35100,17780,121000,121900,2257
12-06-2021,paschim medinipur,42226,61566,49858,268357,172335,7885
12-06-2021,purba bardhaman,65800,60100,27100,136550,158800,11064
12-06-2021,purba medinipur,54550,52030,33220,424050,74532,20481
12-06-2021,nandigram hd,18750,38026,30640,121050,101000,8244
12-06-2021,purulia,50450,36245,52700,148550,121700,7421
12-06-2021,rampurhat hd,24150,29000,30300,62050,76650,5637
12-06-2021,south 24 parganas,57450,41498,88488,332050,141395,7084
12-06-2021,uttar dinajpur,35750,43550,68314,201900,318500,9246
12-06-2021,bankura s mc&h,21415,55773,10200,199384,294296,7428
12-06-2021,coochbehar mc&h,13800,14900,14600,58700,271000,3442
12-06-2021,nb mc&h,40350,103500,20000,224200,246500,8390
12-06-2021,diamond harbour mc&h,14089,32255,10100,147750,183050,5503
12-06-2021,malda mc&h,18800,86900,13100,188500,258500,7708
12-06-2021,murshidabad mc&h,31848,96364,16601,180950,72600,8390
12-06-2021,bardhaman mc&h,23900,35377,17500,121281,332000,6329
12-06-2021,medinipur mc&h,56400,89015,38595,63350,212595,5345
12-06-2021,purulia mc&h,13300,24108,51600,49300,166548,12715
12-06-2021,rampurhat mc&h,21400,40232,17600,40000,88500,10048
12-06-2021,raiganj mc&h,14100,13059,13100,56500,87000,2246
12-06-2021,jnm mc&h,93600,147600,24000,187000,290500,4000
12-06-2021,sagar dutta mc&h,93600,147600,17600,187000,290500,4000
12-06-2021,id & bg hospital,57000,81500,29000,101100,149000,4950
12-06-2021,rg kar mch,40850,76822,15800,301050,80728,8664
12-06-2021,nrs mch,69922,123519,32729,215550,293700,7276
12-06-2021,ipgmer & sskmh,98900,133800,68500,47049,499500,18167
12-06-2021,"medical college, kolkata",187142,192649,22577,53528,43500,10732
12-06-2021,cnmch,52350,55500,23150,133500,269700,3672
12-06-2021,other govt dept/institutions,613937,896504,422532,1316040,1729678,114209
12-06-2021,stock in hand-in transit,244865,1955034,514313,1345270,1349820,74569
12-06-2021,,3096262,5695040,2447359,11410208,11213210,548789
11-06-2021,alipurduar,17800,26250,13400,100900,89475,5092
11-06-2021,bankura,46717,57116,31400,66550,157900,9061
11-06-2021,birbhum,36150,28300,32400,96050,49700,6910
11-06-2021,bishnupur hd,15350,38449,55602,32468,166536,4000
11-06-2021,coochbehar,33600,29450,29200,136375,89109,6449
11-06-2021,dakshin dinajpur,20400,19650,21500,121600,108700,5280
11-06-2021,darjeeling,90411,95347,22900,344239,254975,3656
11-06-2021,diamond harbour hd,52726,56013,33267,185720,192465,9750
11-06-2021,hooghly,82150,69983,59497,395100,46782,18211
11-06-2021,howrah,125265,91432,66580,410165,27842,11339
11-06-2021,jalpaiguri,34800,41754,45550,151038,280550,8318
11-06-2021,jhargram,19715,16520,24890,69100,132000,5468
11-06-2021,kalimpong,21150,23245,19800,131992,162649,4884
11-06-2021,malda,26100,23200,26000,87100,97700,7151
11-06-2021,murshidabad,36594,62202,56900,789737,115350,5867
11-06-2021,nadia,72470,55389,37100,149050,184300,11481
11-06-2021,north 24 parganas,112000,102594,44140,936465,300000,11675
11-06-2021,basirhat hd,44320,59020,35636,174000,261150,7094
11-06-2021,paschim bardhaman,37850,35100,17780,121000,121900,2257
11-06-2021,paschim medinipur,42226,61566,49858,268357,172335,7885
11-06-2021,purba bardhaman,65800,60100,27100,136550,158800,11064
11-06-2021,purba medinipur,54550,52030,33220,424050,74532,20481
11-06-2021,nandigram hd,18750,38026,30640,121050,101000,8244
11-06-2021,purulia,50450,36245,52700,148550,121700,7421
11-06-2021,rampurhat hd,24150,29000,30300,62050,76650,5637
11-06-2021,south 24 parganas,57450,41498,88488,332050,141395,7084
11-06-2021,uttar dinajpur,35750,43550,68314,201900,318500,9246
11-06-2021,bankura s mc&h,21415,55773,10200,199384,294296,7428
11-06-2021,coochbehar mc&h,13800,14900,14600,58700,271000,3442
11-06-2021,nb mc&h,40350,103500,20000,224200,246500,8390
11-06-2021,diamond harbour mc&h,14089,32255,10100,147750,183050,5503
11-06-2021,malda mc&h,18800,86900,13100,188500,258500,7708
11-06-2021,murshidabad mc&h,31848,96364,16601,180950,72600,8390
11-06-2021,bardhaman mc&h,23900,35377,17500,121281,332000,6329
11-06-2021,medinipur mc&h,56400,89015,38595,63350,212595,5345
11-06-2021,purulia mc&h,13300,24108,51600,49300,166548,12715
11-06-2021,rampurhat mc&h,21400,40232,17600,40000,88500,10048
11-06-2021,raiganj mc&h,14100,13059,13100,56500,87000,2246
11-06-2021,jnm mc&h,93600,147600,24000,187000,290500,4000
11-06-2021,sagar dutta mc&h,93600,147600,17600,187000,290500,4000
11-06-2021,id & bg hospital,57000,81500,29000,101100,149000,4950
11-06-2021,rg kar mch,40850,76822,15800,301050,80728,8664
11-06-2021,nrs mch,69922,123519,32729,215550,293700,7276
11-06-2021,ipgmer & sskmh,98900,133800,68500,47049,499500,18167
11-06-2021,"medical college, kolkata",187142,192649,22577,53528,43500,10732
11-06-2021,cnmch,52350,55500,23150,133500,269700,3672
11-06-2021,other govt dept/institutions,613937,896504,422532,1316040,1729678,114209
11-06-2021,stock in hand-in transit,242865,1945034,514313,1325270,1329820,73569
11-06-2021,,3094262,5685040,2447359,11390208,11193210,547789
10-06-2021,alipurduar,17800,26250,13400,100900,89475,5092
10-06-2021,bankura,46717,57116,31400,66550,157900,9061
10-06-2021,birbhum,36150,28300,32400,96050,49700,6910
10-06-2021,bishnupur hd,15350,38449,55602,32468,166536,4000
10-06-2021,coochbehar,33600,29450,29200,136375,89109,6449
10-06-2021,dakshin dinajpur,20400,19650,21500,121600,108700,5280
10-06-2021,darjeeling,90411,95347,22900,344239,254975,3656
10-06-2021,diamond harbour hd,52726,56013,33267,185720,192465,9750
10-06-2021,hooghly,82150,69983,59497,395100,46782,18211
10-06-2021,howrah,125265,91432,66580,410165,27842,11339
10-06-2021,jalpaiguri,34800,41754,45550,151038,280550,8318
10-06-2021,jhargram,19715,16520,24890,69100,132000,5468
10-06-2021,kalimpong,21150,23245,19800,131992,162649,4884
10-06-2021,malda,26100,23200,26000,87100,97700,7151
10-06-2021,murshidabad,36594,62202,56900,789737,115350,5867
10-06-2021,nadia,72470,55389,37100,149050,184300,11481
10-06-2021,north 24 parganas,112000,102594,44140,936465,300000,11675
10-06-2021,basirhat hd,44320,59020,35636,174000,261150,7094
10-06-2021,paschim bardhaman,37850,35100,17780,121000,121900,2257
10-06-2021,paschim medinipur,42226,61566,49858,268357,172335,7885
10-06-2021,purba bardhaman,65800,60100,27100,136550,158800,11064
10-06-2021,purba medinipur,54550,52030,33220,424050,74532,20481
10-06-2021,nandigram hd,18750,38026,30640,121050,101000,8244
10-06-2021,purulia,50450,36245,52700,148550,121700,7421
10-06-2021,rampurhat hd,24150,29000,30300,62050,76650,5637
10-06-2021,south 24 parganas,57450,41498,88488,332050,141395,7084
10-06-2021,uttar dinajpur,35750,43550,68314,201900,318500,9246
10-06-2021,bankura s mc&h,21415,55773,10200,199384,294296,7428
10-06-2021,coochbehar mc&h,13800,14900,14600,58700,271000,3442
10-06-2021,nb mc&h,40350,103500,20000,224200,246500,8390
10-06-2021,diamond harbour mc&h,14089,32255,10100,147750,183050,5503
10-06-2021,malda mc&h,18800,86900,13100,188500,258500,7708
10-06-2021,murshidabad mc&h,31848,96364,16601,180950,72600,8390
10-06-2021,bardhaman mc&h,23900,35377,17500,121281,332000,6329
10-06-2021,medinipur mc&h,56400,89015,38595,63350,212595,5345
10-06-2021,purulia mc&h,13300,24108,51600,49300,166548,12715
10-06-2021,rampurhat mc&h,21400,40232,17600,40000,88500,10048
10-06-2021,raiganj mc&h,14100,13059,13100,56500,87000,2246
10-06-2021,jnm mc&h,93600,147600,24000,187000,290500,4000
10-06-2021,sagar dutta mc&h,93600,147600,17600,187000,290500,4000
10-06-2021,id & bg hospital,57000,81500,29000,101100,149000,4950
10-06-2021,rg kar mch,40850,76822,15800,301050,80728,8664
